date,river_discharge_m3s,location
2020-10-26 16:00:00,18.678864,Klang
2020-10-27 16:00:00,12.122,Klang
2020-10-28 16:00:00,8.311078,Klang
2020-10-29 16:00:00,6.4473195,Klang
2020-10-30 16:00:00,7.4333477,Klang
2020-10-31 16:00:00,34.075184,Klang
2020-11-01 16:00:00,45.989418,Klang
2020-11-02 16:00:00,41.953644,Klang
2020-11-03 16:00:00,51.119473,Klang
2020-11-04 16:00:00,44.081676,Klang
2020-11-05 16:00:00,37.194427,Klang
2020-11-06 16:00:00,44.185593,Klang
2020-11-07 16:00:00,40.975903,Klang
2020-11-08 16:00:00,55.10479,Klang
2020-11-09 16:00:00,70.28531,Klang
2020-11-10 16:00:00,58.56621,Klang
2020-11-11 16:00:00,51.360043,Klang
2020-11-12 16:00:00,40.20975,Klang
2020-11-13 16:00:00,33.673683,Klang
2020-11-14 16:00:00,36.32502,Klang
2020-11-15 16:00:00,42.65158,Klang
2020-11-16 16:00:00,69.14552,Klang
2020-11-17 16:00:00,119.226425,Klang
2020-11-18 16:00:00,127.82492,Klang
2020-11-19 16:00:00,127.528656,Klang
2020-11-20 16:00:00,120.618614,Klang
2020-11-21 16:00:00,151.7566,Klang
2020-11-22 16:00:00,115.68094,Klang
2020-11-23 16:00:00,184.35312,Klang
2020-11-24 16:00:00,276.97134,Klang
2020-11-25 16:00:00,211.3244,Klang
2020-11-26 16:00:00,204.58904,Klang
2020-11-27 16:00:00,187.36494,Klang
2020-11-28 16:00:00,180.97008,Klang
2020-11-29 16:00:00,140.57939,Klang
2020-11-30 16:00:00,107.64256,Klang
2020-12-01 16:00:00,88.33054,Klang
2020-12-02 16:00:00,72.1139,Klang
2020-12-03 16:00:00,70.28531,Klang
2020-12-04 16:00:00,59.673634,Klang
2020-12-05 16:00:00,46.863003,Klang
2020-12-06 16:00:00,37.28247,Klang
2020-12-07 16:00:00,34.23709,Klang
2020-12-08 16:00:00,34.156044,Klang
2020-12-09 16:00:00,41.07266,Klang
2020-12-10 16:00:00,50.641644,Klang
2020-12-11 16:00:00,48.65923,Klang
2020-12-12 16:00:00,54.462566,Klang
2020-12-13 16:00:00,45.989418,Klang
2020-12-14 16:00:00,52.088448,Klang
2020-12-15 16:00:00,101.3293,Klang
2020-12-16 16:00:00,285.41782,Klang
2020-12-17 16:00:00,262.02686,Klang
2020-12-18 16:00:00,212.30449,Klang
2020-12-19 16:00:00,159.32451,Klang
2020-12-20 16:00:00,113.28786,Klang
2020-12-21 16:00:00,97.85531,Klang
2020-12-22 16:00:00,84.70378,Klang
2020-12-23 16:00:00,67.391174,Klang
2020-12-24 16:00:00,62.38698,Klang
2020-12-25 16:00:00,53.200085,Klang
2020-12-26 16:00:00,87.30798,Klang
2020-12-27 16:00:00,82.94601,Klang
2020-12-28 16:00:00,163.81624,Klang
2020-12-29 16:00:00,137.35664,Klang
2020-12-30 16:00:00,91.46981,Klang
2020-12-31 16:00:00,66.14289,Klang
2021-01-01 16:00:00,59.673634,Klang
2021-01-02 16:00:00,107.14337,Klang
2021-01-03 16:00:00,140.90573,Klang
2021-01-04 16:00:00,109.40786,Klang
2021-01-05 16:00:00,87.92011,Klang
2021-01-06 16:00:00,79.167816,Klang
2021-01-07 16:00:00,61.950623,Klang
2021-01-08 16:00:00,57.748943,Klang
2021-01-09 16:00:00,51.360043,Klang
2021-01-10 16:00:00,40.68694,Klang
2021-01-11 16:00:00,33.11929,Klang
2021-01-12 16:00:00,26.669418,Klang
2021-01-13 16:00:00,20.627188,Klang
2021-01-14 16:00:00,15.904411,Klang
2021-01-15 16:00:00,12.152247,Klang
2021-01-16 16:00:00,9.092527,Klang
2021-01-17 16:00:00,7.3176384,Klang
2021-01-18 16:00:00,6.2110744,Klang
2021-01-19 16:00:00,4.794287,Klang
2021-01-20 16:00:00,3.3954163,Klang
2021-01-21 16:00:00,3.073803,Klang
2021-01-22 16:00:00,13.757067,Klang
2021-01-23 16:00:00,23.774223,Klang
2021-01-24 16:00:00,18.633602,Klang
2021-01-25 16:00:00,43.463127,Klang
2021-01-26 16:00:00,44.081676,Klang
2021-01-27 16:00:00,36.67038,Klang
2021-01-28 16:00:00,53.200085,Klang
2021-01-29 16:00:00,45.344692,Klang
2021-01-30 16:00:00,28.308933,Klang
2021-01-31 16:00:00,18.408857,Klang
2021-02-01 16:00:00,13.859358,Klang
2021-02-02 16:00:00,11.189895,Klang
2021-02-03 16:00:00,8.354057,Klang
2021-02-04 16:00:00,5.8076935,Klang
2021-02-05 16:00:00,3.841724,Klang
2021-02-06 16:00:00,2.810658,Klang
2021-02-07 16:00:00,2.4040818,Klang
2021-02-08 16:00:00,2.5645113,Klang
2021-02-09 16:00:00,3.2461958,Klang
2021-02-10 16:00:00,9.739895,Klang
2021-02-11 16:00:00,15.443716,Klang
2021-02-12 16:00:00,19.511623,Klang
2021-02-13 16:00:00,23.099052,Klang
2021-02-14 16:00:00,17.967058,Klang
2021-02-15 16:00:00,12.995874,Klang
2021-02-16 16:00:00,9.715193,Klang
2021-02-17 16:00:00,7.0909586,Klang
2021-02-18 16:00:00,4.970353,Klang
2021-02-19 16:00:00,3.4055486,Klang
2021-02-20 16:00:00,2.372873,Klang
2021-02-21 16:00:00,1.7478943,Klang
2021-02-22 16:00:00,1.3768401,Klang
2021-02-23 16:00:00,1.4378109,Klang
2021-02-24 16:00:00,2.0619636,Klang
2021-02-25 16:00:00,2.0619636,Klang
2021-02-26 16:00:00,1.7164392,Klang
2021-02-27 16:00:00,1.3120646,Klang
2021-02-28 16:00:00,1.0606298,Klang
2021-03-01 16:00:00,1.0606298,Klang
2021-03-02 16:00:00,1.8773983,Klang
2021-03-03 16:00:00,3.4977984,Klang
2021-03-04 16:00:00,3.59198,Klang
2021-03-05 16:00:00,6.961594,Klang
2021-03-06 16:00:00,77.16278,Klang
2021-03-07 16:00:00,85.099365,Klang
2021-03-08 16:00:00,50.641644,Klang
2021-03-09 16:00:00,28.512094,Klang
2021-03-10 16:00:00,17.578047,Klang
2021-03-11 16:00:00,12.963683,Klang
2021-03-12 16:00:00,79.90959,Klang
2021-03-13 16:00:00,94.49926,Klang
2021-03-14 16:00:00,62.973484,Klang
2021-03-15 16:00:00,40.975903,Klang
2021-03-16 16:00:00,55.23413,Klang
2021-03-17 16:00:00,61.086903,Klang
2021-03-18 16:00:00,50.522865,Klang
2021-03-19 16:00:00,37.194427,Klang
2021-03-20 16:00:00,54.718582,Klang
2021-03-21 16:00:00,56.016434,Klang
2021-03-22 16:00:00,45.88134,Klang
2021-03-23 16:00:00,72.96052,Klang
2021-03-24 16:00:00,130.52248,Klang
2021-03-25 16:00:00,144.54594,Klang
2021-03-26 16:00:00,141.23291,Klang
2021-03-27 16:00:00,106.151924,Klang
2021-03-28 16:00:00,75.03264,Klang
2021-03-29 16:00:00,56.67665,Klang
2021-03-30 16:00:00,49.582466,Klang
2021-03-31 16:00:00,39.73803,Klang
2021-04-01 16:00:00,29.974197,Klang
2021-04-02 16:00:00,22.933155,Klang
2021-04-03 16:00:00,19.9894,Klang
2021-04-04 16:00:00,18.275248,Klang
2021-04-05 16:00:00,28.10717,Klang
2021-04-06 16:00:00,41.756294,Klang
2021-04-07 16:00:00,56.54399,Klang
2021-04-08 16:00:00,51.119473,Klang
2021-04-09 16:00:00,41.07266,Klang
2021-04-10 16:00:00,35.4754,Klang
2021-04-11 16:00:00,39.364532,Klang
2021-04-12 16:00:00,36.583744,Klang
2021-04-13 16:00:00,44.081676,Klang
2021-04-14 16:00:00,43.157043,Klang
2021-04-15 16:00:00,67.07693,Klang
2021-04-16 16:00:00,64.61453,Klang
2021-04-17 16:00:00,54.080776,Klang
2021-04-18 16:00:00,41.46196,Klang
2021-04-19 16:00:00,33.11929,Klang
2021-04-20 16:00:00,25.730066,Klang
2021-04-21 16:00:00,22.120646,Klang
2021-04-22 16:00:00,35.812897,Klang
2021-04-23 16:00:00,40.114967,Klang
2021-04-24 16:00:00,31.136604,Klang
2021-04-25 16:00:00,23.774223,Klang
2021-04-26 16:00:00,47.30588,Klang
2021-04-27 16:00:00,63.714256,Klang
2021-04-28 16:00:00,86.09637,Klang
2021-04-29 16:00:00,97.401115,Klang
2021-04-30 16:00:00,95.3829,Klang
2021-05-01 16:00:00,71.443596,Klang
2021-05-02 16:00:00,69.63175,Klang
2021-05-03 16:00:00,79.35261,Klang
2021-05-04 16:00:00,118.94993,Klang
2021-05-05 16:00:00,183.50156,Klang
2021-05-06 16:00:00,147.25182,Klang
2021-05-07 16:00:00,102.992004,Klang
2021-05-08 16:00:00,94.49926,Klang
2021-05-09 16:00:00,84.70378,Klang
2021-05-10 16:00:00,68.02398,Klang
2021-05-11 16:00:00,74.68328,Klang
2021-05-12 16:00:00,79.167816,Klang
2021-05-13 16:00:00,86.49838,Klang
2021-05-14 16:00:00,86.90225,Klang
2021-05-15 16:00:00,69.95777,Klang
2021-05-16 16:00:00,65.68068,Klang
2021-05-17 16:00:00,111.97958,Klang
2021-05-18 16:00:00,87.71559,Klang
2021-05-19 16:00:00,56.14786,Klang
2021-05-20 16:00:00,39.64433,Klang
2021-05-21 16:00:00,33.833736,Klang
2021-05-22 16:00:00,28.648314,Klang
2021-05-23 16:00:00,22.067474,Klang
2021-05-24 16:00:00,16.619762,Klang
2021-05-25 16:00:00,13.125375,Klang
2021-05-26 16:00:00,15.443716,Klang
2021-05-27 16:00:00,96.723724,Klang
2021-05-28 16:00:00,100.157974,Klang
2021-05-29 16:00:00,65.68068,Klang
2021-05-30 16:00:00,46.4242,Klang
2021-05-31 16:00:00,39.086678,Klang
2021-06-01 16:00:00,31.885159,Klang
2021-06-02 16:00:00,24.822598,Klang
2021-06-03 16:00:00,21.646444,Klang
2021-06-04 16:00:00,36.67038,Klang
2021-06-05 16:00:00,42.954163,Klang
2021-06-06 16:00:00,32.806488,Klang
2021-06-07 16:00:00,22.713737,Klang
2021-06-08 16:00:00,25.853445,Klang
2021-06-09 16:00:00,26.925438,Klang
2021-06-10 16:00:00,27.183832,Klang
2021-06-11 16:00:00,24.176771,Klang
2021-06-12 16:00:00,19.511623,Klang
2021-06-13 16:00:00,18.010784,Klang
2021-06-14 16:00:00,19.044722,Klang
2021-06-15 16:00:00,31.21069,Klang
2021-06-16 16:00:00,40.68694,Klang
2021-06-17 16:00:00,40.591057,Klang
2021-06-18 16:00:00,40.975903,Klang
2021-06-19 16:00:00,36.4973,Klang
2021-06-20 16:00:00,38.81072,Klang
2021-06-21 16:00:00,33.59394,Klang
2021-06-22 16:00:00,28.991625,Klang
2021-06-23 16:00:00,24.118862,Klang
2021-06-24 16:00:00,17.407719,Klang
2021-06-25 16:00:00,12.995874,Klang
2021-06-26 16:00:00,10.324004,Klang
2021-06-27 16:00:00,11.618274,Klang
2021-06-28 16:00:00,26.101913,Klang
2021-06-29 16:00:00,34.23709,Klang
2021-06-30 16:00:00,27.707802,Klang
2021-07-01 16:00:00,20.877619,Klang
2021-07-02 16:00:00,20.134893,Klang
2021-07-03 16:00:00,37.815037,Klang
2021-07-04 16:00:00,54.590427,Klang
2021-07-05 16:00:00,68.66266,Klang
2021-07-06 16:00:00,58.56621,Klang
2021-07-07 16:00:00,40.20975,Klang
2021-07-08 16:00:00,30.188892,Klang
2021-07-09 16:00:00,43.977985,Klang
2021-07-10 16:00:00,106.89467,Klang
2021-07-11 16:00:00,186.93166,Klang
2021-07-12 16:00:00,170.39572,Klang
2021-07-13 16:00:00,111.460526,Klang
2021-07-14 16:00:00,73.13103,Klang
2021-07-15 16:00:00,52.33349,Klang
2021-07-16 16:00:00,39.364532,Klang
2021-07-17 16:00:00,30.550043,Klang
2021-07-18 16:00:00,23.945944,Klang
2021-07-19 16:00:00,18.769697,Klang
2021-07-20 16:00:00,14.703628,Klang
2021-07-21 16:00:00,11.473834,Klang
2021-07-22 16:00:00,9.616956,Klang
2021-07-23 16:00:00,8.63829,Klang
2021-07-24 16:00:00,7.1096106,Klang
2021-07-25 16:00:00,5.7608294,Klang
2021-07-26 16:00:00,5.4565425,Klang
2021-07-27 16:00:00,5.471426,Klang
2021-07-28 16:00:00,4.8884363,Klang
2021-07-29 16:00:00,4.5207744,Klang
2021-07-30 16:00:00,4.0582466,Klang
2021-07-31 16:00:00,11.302689,Klang
2021-08-01 16:00:00,15.330523,Klang
2021-08-02 16:00:00,10.297958,Klang
2021-08-03 16:00:00,11.882496,Klang
2021-08-04 16:00:00,14.631476,Klang
2021-08-05 16:00:00,11.531413,Klang
2021-08-06 16:00:00,7.851156,Klang
2021-08-07 16:00:00,6.852356,Klang
2021-08-08 16:00:00,14.031422,Klang
2021-08-09 16:00:00,26.733198,Klang
2021-08-10 16:00:00,56.279606,Klang
2021-08-11 16:00:00,58.841152,Klang
2021-08-12 16:00:00,40.68694,Klang
2021-08-13 16:00:00,31.583672,Klang
2021-08-14 16:00:00,35.05787,Klang
2021-08-15 16:00:00,62.82634,Klang
2021-08-16 16:00:00,135.14449,Klang
2021-08-17 16:00:00,136.72093,Klang
2021-08-18 16:00:00,172.78009,Klang
2021-08-19 16:00:00,133.2765,Klang
2021-08-20 16:00:00,122.59474,Klang
2021-08-21 16:00:00,120.618614,Klang
2021-08-22 16:00:00,89.573265,Klang
2021-08-23 16:00:00,64.61453,Klang
2021-08-24 16:00:00,53.450256,Klang
2021-08-25 16:00:00,44.708817,Klang
2021-08-26 16:00:00,42.853065,Klang
2021-08-27 16:00:00,39.364532,Klang
2021-08-28 16:00:00,36.4973,Klang
2021-08-29 16:00:00,32.419506,Klang
2021-08-30 16:00:00,42.65158,Klang
2021-08-31 16:00:00,53.450256,Klang
2021-09-01 16:00:00,46.31512,Klang
2021-09-02 16:00:00,36.9315,Klang
2021-09-03 16:00:00,30.405085,Klang
2021-09-04 16:00:00,23.66039,Klang
2021-09-05 16:00:00,18.319683,Klang
2021-09-06 16:00:00,26.101913,Klang
2021-09-07 16:00:00,28.716663,Klang
2021-09-08 16:00:00,25.853445,Klang
2021-09-09 16:00:00,24.644842,Klang
2021-09-10 16:00:00,19.796965,Klang
2021-09-11 16:00:00,16.90606,Klang
2021-09-12 16:00:00,33.59394,Klang
2021-09-13 16:00:00,37.194427,Klang
2021-09-14 16:00:00,27.379187,Klang
2021-09-15 16:00:00,19.9894,Klang
2021-09-16 16:00:00,16.021584,Klang
2021-09-17 16:00:00,18.364218,Klang
2021-09-18 16:00:00,100.859116,Klang
2021-09-19 16:00:00,164.9587,Klang
2021-09-20 16:00:00,113.28786,Klang
2021-09-21 16:00:00,81.985085,Klang
2021-09-22 16:00:00,59.11738,Klang
2021-09-23 16:00:00,41.85485,Klang
2021-09-24 16:00:00,39.086678,Klang
2021-09-25 16:00:00,42.151905,Klang
2021-09-26 16:00:00,267.5344,Klang
2021-09-27 16:00:00,215.27187,Klang
2021-09-28 16:00:00,135.77286,Klang
2021-09-29 16:00:00,151.7566,Klang
2021-09-30 16:00:00,126.93816,Klang
2021-10-01 16:00:00,87.71559,Klang
2021-10-02 16:00:00,62.679554,Klang
2021-10-03 16:00:00,47.41723,Klang
2021-10-04 16:00:00,37.10658,Klang
2021-10-05 16:00:00,29.760971,Klang
2021-10-06 16:00:00,23.774223,Klang
2021-10-07 16:00:00,18.769697,Klang
2021-10-08 16:00:00,14.667513,Klang
2021-10-09 16:00:00,11.359474,Klang
2021-10-10 16:00:00,8.862795,Klang
2021-10-11 16:00:00,6.852356,Klang
2021-10-12 16:00:00,5.1659503,Klang
2021-10-13 16:00:00,3.8083935,Klang
2021-10-14 16:00:00,2.8018937,Klang
2021-10-15 16:00:00,2.1117163,Klang
2021-10-16 16:00:00,1.7989812,Klang
2021-10-17 16:00:00,7.0909586,Klang
2021-10-18 16:00:00,14.240526,Klang
2021-10-19 16:00:00,37.10658,Klang
2021-10-20 16:00:00,132.35214,Klang
2021-10-21 16:00:00,105.16956,Klang
2021-10-22 16:00:00,75.38358,Klang
2021-10-23 16:00:00,54.462566,Klang
2021-10-24 16:00:00,64.91739,Klang
2021-10-25 16:00:00,85.496796,Klang
2021-10-26 16:00:00,81.22426,Klang
2021-10-27 16:00:00,59.813507,Klang
2021-10-28 16:00:00,44.081676,Klang
2021-10-29 16:00:00,44.081676,Klang
2021-10-30 16:00:00,93.6237,Klang
2021-10-31 16:00:00,88.74287,Klang
2021-11-01 16:00:00,79.167816,Klang
2021-11-02 16:00:00,67.54882,Klang
2021-11-03 16:00:00,58.15616,Klang
2021-11-04 16:00:00,94.49926,Klang
2021-11-05 16:00:00,119.50362,Klang
2021-11-06 16:00:00,90.411316,Klang
2021-11-07 16:00:00,64.61453,Klang
2021-11-08 16:00:00,50.88001,Klang
2021-11-09 16:00:00,78.432816,Klang
2021-11-10 16:00:00,102.752846,Klang
2021-11-11 16:00:00,103.47204,Klang
2021-11-12 16:00:00,86.90225,Klang
2021-11-13 16:00:00,67.70685,Klang
2021-11-14 16:00:00,49.234257,Klang
2021-11-15 16:00:00,35.4754,Klang
2021-11-16 16:00:00,58.841152,Klang
2021-11-17 16:00:00,94.060486,Klang
2021-11-18 16:00:00,77.34297,Klang
2021-11-19 16:00:00,61.805832,Klang
2021-11-20 16:00:00,72.96052,Klang
2021-11-21 16:00:00,86.09637,Klang
2021-11-22 16:00:00,92.11079,Klang
2021-11-23 16:00:00,83.1395,Klang
2021-11-24 16:00:00,103.71285,Klang
2021-11-25 16:00:00,90.833275,Klang
2021-11-26 16:00:00,64.76578,Klang
2021-11-27 16:00:00,51.119473,Klang
2021-11-28 16:00:00,42.151905,Klang
2021-11-29 16:00:00,35.391502,Klang
2021-11-30 16:00:00,29.760971,Klang
2021-12-01 16:00:00,25.485,Klang
2021-12-02 16:00:00,23.434307,Klang
2021-12-03 16:00:00,22.334581,Klang
2021-12-04 16:00:00,19.044722,Klang
2021-12-05 16:00:00,16.782795,Klang
2021-12-06 16:00:00,14.81248,Klang
2021-12-07 16:00:00,11.445147,Klang
2021-12-08 16:00:00,8.37562,Klang
2021-12-09 16:00:00,10.015394,Klang
2021-12-10 16:00:00,35.391502,Klang
2021-12-11 16:00:00,49.93309,Klang
2021-12-12 16:00:00,38.08409,Klang
2021-12-13 16:00:00,26.989815,Klang
2021-12-14 16:00:00,24.29298,Klang
2021-12-15 16:00:00,41.07266,Klang
2021-12-16 16:00:00,77.70458,Klang
2021-12-17 16:00:00,427.5485,Klang
2021-12-18 16:00:00,444.6562,Klang
2021-12-19 16:00:00,260.21616,Klang
2021-12-20 16:00:00,157.48933,Klang
2021-12-21 16:00:00,111.97958,Klang
2021-12-22 16:00:00,89.573265,Klang
2021-12-23 16:00:00,73.301926,Klang
2021-12-24 16:00:00,61.373478,Klang
2021-12-25 16:00:00,51.72299,Klang
2021-12-26 16:00:00,42.451023,Klang
2021-12-27 16:00:00,34.318314,Klang
2021-12-28 16:00:00,27.64178,Klang
2021-12-29 16:00:00,22.280912,Klang
2021-12-30 16:00:00,25.546057,Klang
2021-12-31 16:00:00,36.9315,Klang
2022-01-01 16:00:00,53.450256,Klang
2022-01-02 16:00:00,184.35312,Klang
2022-01-03 16:00:00,149.31421,Klang
2022-01-04 16:00:00,93.6237,Klang
2022-01-05 16:00:00,61.086903,Klang
2022-01-06 16:00:00,43.565628,Klang
2022-01-07 16:00:00,33.833736,Klang
2022-01-08 16:00:00,28.241522,Klang
2022-01-09 16:00:00,25.242188,Klang
2022-01-10 16:00:00,21.284353,Klang
2022-01-11 16:00:00,16.378008,Klang
2022-01-12 16:00:00,12.06171,Klang
2022-01-13 16:00:00,8.57194,Klang
2022-01-14 16:00:00,5.8548827,Klang
2022-01-15 16:00:00,3.9545016,Klang
2022-01-16 16:00:00,2.8459177,Klang
2022-01-17 16:00:00,2.9719152,Klang
2022-01-18 16:00:00,3.4977984,Klang
2022-01-19 16:00:00,3.1114974,Klang
2022-01-20 16:00:00,2.6057863,Klang
2022-01-21 16:00:00,3.0926065,Klang
2022-01-22 16:00:00,3.9659228,Klang
2022-01-23 16:00:00,4.7016425,Klang
2022-01-24 16:00:00,21.908678,Klang
2022-01-25 16:00:00,42.151905,Klang
2022-01-26 16:00:00,33.276775,Klang
2022-01-27 16:00:00,20.18361,Klang
2022-01-28 16:00:00,12.803843,Klang
2022-01-29 16:00:00,10.614488,Klang
2022-01-30 16:00:00,14.488168,Klang
2022-01-31 16:00:00,17.535316,Klang
2022-02-01 16:00:00,14.81248,Klang
2022-02-02 16:00:00,11.050359,Klang
2022-02-03 16:00:00,12.74042,Klang
2022-02-04 16:00:00,14.031422,Klang
2022-02-05 16:00:00,39.45759,Klang
2022-02-06 16:00:00,43.463127,Klang
2022-02-07 16:00:00,27.248798,Klang
2022-02-08 16:00:00,31.136604,Klang
2022-02-09 16:00:00,72.45139,Klang
2022-02-10 16:00:00,78.06786,Klang
2022-02-11 16:00:00,57.479004,Klang
2022-02-12 16:00:00,40.114967,Klang
2022-02-13 16:00:00,31.359364,Klang
2022-02-14 16:00:00,35.643757,Klang
2022-02-15 16:00:00,31.062695,Klang
2022-02-16 16:00:00,27.973436,Klang
2022-02-17 16:00:00,23.945944,Klang
2022-02-18 16:00:00,16.538803,Klang
2022-02-19 16:00:00,11.274392,Klang
2022-02-20 16:00:00,11.302689,Klang
2022-02-21 16:00:00,13.190574,Klang
2022-02-22 16:00:00,18.952621,Klang
2022-02-23 16:00:00,27.510185,Klang
2022-02-24 16:00:00,34.809647,Klang
2022-02-25 16:00:00,57.88436,Klang
2022-02-26 16:00:00,61.230034,Klang
2022-02-27 16:00:00,48.203957,Klang
2022-02-28 16:00:00,36.068073,Klang
2022-03-01 16:00:00,49.234257,Klang
2022-03-02 16:00:00,69.63175,Klang
2022-03-03 16:00:00,72.1139,Klang
2022-03-04 16:00:00,101.3293,Klang
2022-03-05 16:00:00,135.14449,Klang
2022-03-06 16:00:00,111.201836,Klang
2022-03-07 16:00:00,147.25182,Klang
2022-03-08 16:00:00,127.82492,Klang
2022-03-09 16:00:00,94.060486,Klang
2022-03-10 16:00:00,81.22426,Klang
2022-03-11 16:00:00,64.313065,Klang
2022-03-12 16:00:00,48.773712,Klang
2022-03-13 16:00:00,46.31512,Klang
2022-03-14 16:00:00,73.47319,Klang
2022-03-15 16:00:00,84.11379,Klang
2022-03-16 16:00:00,70.44963,Klang
2022-03-17 16:00:00,94.49926,Klang
2022-03-18 16:00:00,78.432816,Klang
2022-03-19 16:00:00,52.33349,Klang
2022-03-20 16:00:00,37.459183,Klang
2022-03-21 16:00:00,28.991625,Klang
2022-03-22 16:00:00,22.823193,Klang
2022-03-23 16:00:00,20.428905,Klang
2022-03-24 16:00:00,18.678864,Klang
2022-03-25 16:00:00,15.106457,Klang
2022-03-26 16:00:00,12.458602,Klang
2022-03-27 16:00:00,10.5345335,Klang
2022-03-28 16:00:00,8.057326,Klang
2022-03-29 16:00:00,8.977001,Klang
2022-03-30 16:00:00,14.922088,Klang
2022-03-31 16:00:00,22.227371,Klang
2022-04-01 16:00:00,24.35129,Klang
2022-04-02 16:00:00,20.428905,Klang
2022-04-03 16:00:00,18.543394,Klang
2022-04-04 16:00:00,17.578047,Klang
2022-04-05 16:00:00,32.96253,Klang
2022-04-06 16:00:00,36.411057,Klang
2022-04-07 16:00:00,44.498806,Klang
2022-04-08 16:00:00,46.31512,Klang
2022-04-09 16:00:00,45.55861,Klang
2022-04-10 16:00:00,37.90452,Klang
2022-04-11 16:00:00,31.583672,Klang
2022-04-12 16:00:00,25.853445,Klang
2022-04-13 16:00:00,22.550491,Klang
2022-04-14 16:00:00,26.669418,Klang
2022-04-15 16:00:00,28.04023,Klang
2022-04-16 16:00:00,22.933155,Klang
2022-04-17 16:00:00,45.55861,Klang
2022-04-18 16:00:00,58.56621,Klang
2022-04-19 16:00:00,77.70458,Klang
2022-04-20 16:00:00,77.886,Klang
2022-04-21 16:00:00,53.200085,Klang
2022-04-22 16:00:00,63.565414,Klang
2022-04-23 16:00:00,75.20789,Klang
2022-04-24 16:00:00,68.02398,Klang
2022-04-25 16:00:00,80.28304,Klang
2022-04-26 16:00:00,66.764145,Klang
2022-04-27 16:00:00,83.1395,Klang
2022-04-28 16:00:00,78.250145,Klang
2022-04-29 16:00:00,56.94287,Klang
2022-04-30 16:00:00,44.394157,Klang
2022-05-01 16:00:00,36.9315,Klang
2022-05-02 16:00:00,52.33349,Klang
2022-05-03 16:00:00,57.21032,Klang
2022-05-04 16:00:00,51.239624,Klang
2022-05-05 16:00:00,45.2381,Klang
2022-05-06 16:00:00,56.279606,Klang
2022-05-07 16:00:00,64.76578,Klang
2022-05-08 16:00:00,50.050495,Klang
2022-05-09 16:00:00,40.20975,Klang
2022-05-10 16:00:00,59.255955,Klang
2022-05-11 16:00:00,52.703182,Klang
2022-05-12 16:00:00,35.812897,Klang
2022-05-13 16:00:00,24.941795,Klang
2022-05-14 16:00:00,26.733198,Klang
2022-05-15 16:00:00,56.279606,Klang
2022-05-16 16:00:00,77.70458,Klang
2022-05-17 16:00:00,58.02011,Klang
2022-05-18 16:00:00,37.018944,Klang
2022-05-19 16:00:00,25.302677,Klang
2022-05-20 16:00:00,18.186687,Klang
2022-05-21 16:00:00,13.223288,Klang
2022-05-22 16:00:00,9.592537,Klang
2022-05-23 16:00:00,10.091747,Klang
2022-05-24 16:00:00,29.831877,Klang
2022-05-25 16:00:00,62.82634,Klang
2022-05-26 16:00:00,50.050495,Klang
2022-05-27 16:00:00,29.408854,Klang
2022-05-28 16:00:00,18.408857,Klang
2022-05-29 16:00:00,12.182568,Klang
2022-05-30 16:00:00,8.225714,Klang
2022-05-31 16:00:00,5.5313053,Klang
2022-06-01 16:00:00,7.2413816,Klang
2022-06-02 16:00:00,17.238958,Klang
2022-06-03 16:00:00,24.822598,Klang
2022-06-04 16:00:00,28.04023,Klang
2022-06-05 16:00:00,23.83133,Klang
2022-06-06 16:00:00,19.137243,Klang
2022-06-07 16:00:00,20.577444,Klang
2022-06-08 16:00:00,21.646444,Klang
2022-06-09 16:00:00,45.66594,Klang
2022-06-10 16:00:00,71.443596,Klang
2022-06-11 16:00:00,94.7194,Klang
2022-06-12 16:00:00,73.81694,Klang
2022-06-13 16:00:00,52.95106,Klang
2022-06-14 16:00:00,44.708817,Klang
2022-06-15 16:00:00,64.463615,Klang
2022-06-16 16:00:00,59.813507,Klang
2022-06-17 16:00:00,88.74287,Klang
2022-06-18 16:00:00,113.024956,Klang
2022-06-19 16:00:00,85.89604,Klang
2022-06-20 16:00:00,61.230034,Klang
2022-06-21 16:00:00,62.53309,Klang
2022-06-22 16:00:00,55.363773,Klang
2022-06-23 16:00:00,57.07645,Klang
2022-06-24 16:00:00,50.88001,Klang
2022-06-25 16:00:00,38.627808,Klang
2022-06-26 16:00:00,42.954163,Klang
2022-06-27 16:00:00,47.97789,Klang
2022-06-28 16:00:00,43.25884,Klang
2022-06-29 16:00:00,57.344513,Klang
2022-06-30 16:00:00,46.75293,Klang
2022-07-01 16:00:00,30.188892,Klang
2022-07-02 16:00:00,20.478306,Klang
2022-07-03 16:00:00,14.452545,Klang
2022-07-04 16:00:00,10.428782,Klang
2022-07-05 16:00:00,7.550667,Klang
2022-07-06 16:00:00,21.490545,Klang
2022-07-07 16:00:00,27.840317,Klang
2022-07-08 16:00:00,18.010784,Klang
2022-07-09 16:00:00,11.387967,Klang
2022-07-10 16:00:00,7.994976,Klang
2022-07-11 16:00:00,6.2777977,Klang
2022-07-12 16:00:00,6.4131026,Klang
2022-07-13 16:00:00,6.6207905,Klang
2022-07-14 16:00:00,4.847901,Klang
2022-07-15 16:00:00,3.4360867,Klang
2022-07-16 16:00:00,2.74973,Klang
2022-07-17 16:00:00,2.6897757,Klang
2022-07-18 16:00:00,2.6057863,Klang
2022-07-19 16:00:00,6.1614347,Klang
2022-07-20 16:00:00,13.6554785,Klang
